INFO 1736944870,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 67, load database tt 
INFO 1736944870,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table1 
INFO 1736944870,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table2 
INFO 1736944870,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table in 
INFO 1736944871,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table1 
INFO 1736944871,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table2 
INFO 1736944871,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table in 
INFO 1736944871,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 63, close database tt 
INFO 1736944871,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 67, load database tt 
INFO 1736944871,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table1 
INFO 1736944871,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table2 
INFO 1736944871,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table in 
INFO 1736944871,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 108, load page 0 in in 
INFO 1736944873,at D:\work\furinadb\furinadb\src\database\bufferpool.cpp, in line 64, saving all pages 
INFO 1736944873,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 41, save page 0 in in 
INFO 1736944873,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table1 
INFO 1736944873,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table2 
INFO 1736944873,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table in 
INFO 1736944873,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 63, close database tt 
INFO 1736944919,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 67, load database tt 
INFO 1736944919,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table1 
INFO 1736944919,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table2 
INFO 1736944919,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table in 
INFO 1736944920,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table1 
INFO 1736944920,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table2 
INFO 1736944920,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table in 
INFO 1736944920,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 63, close database tt 
INFO 1736944920,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 67, load database tt 
INFO 1736944920,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table1 
INFO 1736944920,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table2 
INFO 1736944920,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table in 
INFO 1736944920,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 108, load page 0 in in 
INFO 1736944923,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table1 
INFO 1736944923,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table2 
INFO 1736944923,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table in 
INFO 1736944923,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 63, close database tt 
INFO 1736944923,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 67, load database tt 
INFO 1736944923,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table1 
INFO 1736944923,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table2 
INFO 1736944923,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table in 
INFO 1736944923,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 108, load page 0 in table2 
INFO 1736944932,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table1 
INFO 1736944932,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table2 
INFO 1736944932,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table in 
INFO 1736944932,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 63, close database tt 
INFO 1736944932,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 67, load database tt 
INFO 1736944932,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table1 
INFO 1736944932,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table2 
INFO 1736944932,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table in 
INFO 1736944936,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table1 
INFO 1736944936,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table2 
INFO 1736944936,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table in 
INFO 1736944936,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 63, close database tt 
INFO 1736944936,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 67, load database tt 
INFO 1736944936,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table1 
INFO 1736944936,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table2 
INFO 1736944936,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table in 
INFO 1736944936,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 108, load page 0 in table1 
INFO 1736944957,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table1 
INFO 1736944957,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table2 
INFO 1736944957,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table in 
INFO 1736944957,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 63, close database tt 
INFO 1736944957,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 67, load database tt 
INFO 1736944957,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table1 
INFO 1736944957,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table2 
INFO 1736944957,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table in 
INFO 1736944988,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table1 
INFO 1736944988,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table2 
INFO 1736944988,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table in 
INFO 1736944988,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 63, close database tt 
INFO 1736944988,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 67, load database tt 
INFO 1736944988,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table1 
INFO 1736944988,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table2 
INFO 1736944988,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table in 
INFO 1736945023,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table1 
INFO 1736945023,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table2 
INFO 1736945023,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table in 
INFO 1736945023,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 63, close database tt 
INFO 1736945023,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 67, load database tt 
INFO 1736945023,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table1 
INFO 1736945023,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table2 
INFO 1736945023,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table in 
INFO 1736945025,at D:\work\furinadb\furinadb\src\database\bufferpool.cpp, in line 64, saving all pages 
INFO 1736945025,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 41, save page 0 in in 
INFO 1736945025,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 41, save page 0 in table2 
INFO 1736945025,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 41, save page 0 in table1 
INFO 1736945025,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table1 
INFO 1736945025,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table2 
INFO 1736945025,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table in 
INFO 1736945025,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 63, close database tt 
INFO 1736945033,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 67, load database tt 
INFO 1736945033,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table1 
INFO 1736945033,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table2 
INFO 1736945033,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table in 
INFO 1736945034,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table1 
INFO 1736945034,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table2 
INFO 1736945034,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table in 
INFO 1736945034,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 63, close database tt 
INFO 1736945034,at D:\work\furinadb\furinadb\src\database\database.cpp, in line 67, load database tt 
INFO 1736945034,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table1 
INFO 1736945034,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table table2 
INFO 1736945034,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 97, load table in 
INFO 1736945034,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 108, load page 0 in table1 
INFO 1736945035,at D:\work\furinadb\furinadb\src\database\bufferpool.cpp, in line 64, saving all pages 
INFO 1736945035,at D:\work\furinadb\furinadb\src\database\page.cpp, in line 41, save page 0 in table1 
INFO 1736945035,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table1 
INFO 1736945035,at D:\work\furinadb\furinadb\src\database\table.cpp, in line 74, save table table2 
